







Materialnummer,Arbeitsplatz,Startzeitpunkt Rüsten,Endzeitpunkt Rüsten,Rüstzeit,Soll-Rüstzeit,Soll/Ist-Abweichung (Rüstzeit)
M-MAT-0002,M_WPL_13,22.04.21, 13:24,22.04.21, 13:26,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,22.04.21, 15:21,22.04.21, 15:23,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,23.04.21, 09:43,23.04.21, 09:45,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,23.04.21, 11:37,23.04.21, 11:39,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,23.04.21, 13:34,23.04.21, 13:36,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,24.04.21, 02:59,24.04.21, 03:01,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,24.04.21, 05:06,24.04.21, 05:08,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,24.04.21, 07:00,24.04.21, 07:02,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,24.04.21, 09:17,24.04.21, 09:19,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,24.04.21, 11:11,24.04.21, 11:13,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,24.04.21, 13:01,24.04.21, 13:03,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,24.04.21, 14:59,24.04.21, 15:01,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,26.04.21, 07:27,26.04.21, 07:29,00:02:50,00:02:00,00:00:50
M-MAT-0002,M_WPL_13,26.04.21, 09:51,26.04.21, 09:53,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,26.04.21, 11:51,26.04.21, 11:53,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,26.04.21, 13:49,26.04.21, 13:51,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,26.04.21, 16:12,26.04.21, 16:14,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,26.04.21, 18:09,26.04.21, 18:11,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,26.04.21, 20:13,26.04.21, 20:15,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,27.04.21, 02:59,27.04.21, 03:01,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,27.04.21, 05:00,27.04.21, 05:02,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,27.04.21, 06:57,27.04.21, 06:59,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,27.04.21, 09:21,27.04.21, 09:23,00:04:30,00:02:00,00:02:30
M-MAT-0002,M_WPL_13,30.04.21, 08:59,30.04.21, 09:01,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,30.04.21, 10:56,30.04.21, 10:58,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,30.04.21, 12:54,30.04.21, 12:56,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,01.05.21, 04:28,01.05.21, 04:30,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,01.05.21, 06:28,01.05.21, 06:30,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,01.05.21, 08:58,01.05.21, 09:00,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,01.05.21, 10:58,01.05.21, 11:00,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,01.05.21, 12:52,01.05.21, 12:54,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,01.05.21, 14:52,01.05.21, 14:54,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,01.05.21, 17:13,01.05.21, 17:15,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,03.05.21, 07:26,03.05.21, 07:28,00:02:50,00:02:00,00:00:50
M-MAT-0002,M_WPL_13,03.05.21, 09:47,03.05.21, 09:49,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,03.05.21, 11:44,03.05.21, 11:46,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,03.05.21, 13:44,03.05.21, 13:46,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,03.05.21, 16:15,03.05.21, 16:17,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,03.05.21, 18:15,03.05.21, 18:17,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,03.05.21, 20:02,03.05.21, 20:04,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,04.05.21, 04:28,04.05.21, 04:30,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,04.05.21, 06:32,04.05.21, 06:34,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,04.05.21, 08:52,04.05.21, 08:54,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,04.05.21, 10:46,04.05.21, 10:48,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,04.05.21, 12:37,04.05.21, 12:39,00:04:30,00:02:00,00:02:30
M-MAT-0002,M_WPL_13,04.05.21, 18:30,04.05.21, 18:32,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,04.05.21, 20:27,04.05.21, 20:29,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,04.05.21, 22:31,04.05.21, 22:33,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,05.05.21, 00:58,05.05.21, 01:00,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,05.05.21, 02:52,05.05.21, 02:54,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,05.05.21, 04:49,05.05.21, 04:51,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,05.05.21, 06:46,05.05.21, 06:48,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,05.05.21, 09:06,05.05.21, 09:08,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,05.05.21, 11:07,05.05.21, 11:09,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,05.05.21, 19:29,05.05.21, 19:31,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,05.05.21, 21:29,05.05.21, 21:31,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,05.05.21, 23:29,06.05.21, 00:01,00:02:50,00:02:00,00:00:50
M-MAT-0002,M_WPL_13,06.05.21, 01:59,06.05.21, 02:01,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,06.05.21, 03:56,06.05.21, 03:58,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,06.05.21, 05:50,06.05.21, 05:52,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,06.05.21, 08:10,06.05.21, 08:12,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,06.05.21, 19:29,06.05.21, 19:31,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,06.05.21, 21:19,06.05.21, 21:21,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,06.05.21, 23:13,06.05.21, 23:15,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,07.05.21, 01:37,07.05.21, 01:39,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,07.05.21, 03:34,07.05.21, 03:36,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,07.05.21, 05:28,07.05.21, 05:30,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,07.05.21, 07:18,07.05.21, 07:20,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,07.05.21, 19:29,07.05.21, 19:31,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,07.05.21, 21:29,07.05.21, 21:31,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,07.05.21, 23:20,07.05.21, 23:22,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,08.05.21, 01:47,08.05.21, 01:49,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,08.05.21, 03:44,08.05.21, 03:46,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,08.05.21, 05:38,08.05.21, 05:40,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,08.05.21, 08:05,08.05.21, 08:07,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,08.05.21, 19:29,08.05.21, 19:31,00:02:50,00:02:00,00:00:50
M-MAT-0002,M_WPL_13,10.05.21, 05:21,10.05.21, 05:23,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,10.05.21, 07:11,10.05.21, 07:13,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,10.05.21, 15:14,10.05.21, 15:16,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,10.05.21, 17:45,10.05.21, 17:47,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,10.05.21, 19:42,10.05.21, 19:44,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,11.05.21, 10:02,11.05.21, 10:04,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,10.05.21, 09:33,10.05.21, 09:35,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,10.05.21, 11:27,10.05.21, 11:29,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,10.05.21, 13:24,10.05.21, 13:26,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,10.05.21, 21:32,10.05.21, 21:34,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,10.05.21, 23:26,10.05.21, 23:28,00:02:50,00:02:00,00:00:50
M-MAT-0002,M_WPL_13,11.05.21, 01:57,11.05.21, 01:59,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,11.05.21, 03:50,11.05.21, 03:52,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,11.05.21, 05:48,11.05.21, 05:50,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,11.05.21, 08:08,11.05.21, 08:10,00:03:40,00:02:00,00:01:40
M-MAT-0002,M_WPL_13,12.05.21, 07:29,12.05.21, 08:01,00:02:50,00:02:00,00:00:50
